searchConditionText,searchCondition,searchKeyword,pageIndex,pageUnit,recordCountPerPage,zoneYn,acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,bdy_injury_part_1_code,bdy_injury_part_1_dc,bdy_injury_part_2_code,bdy_injury_part_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,rde_id,rde_nm,serial_no,rn,query_start_year,query_end_year,query_period,lon,lat
,,,1,3,10,False,2023062200100508,00,2023,2023년  6월,4,목요일,02,야간,19,19시,4817012500,경상남도 진주시,100,차대사람,130,길가장자리구역통행중,130,차대사람 - 길가장자리구역통행중,06,안전운전불이행,1051157,1687149,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,80,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조,(신안동)꾸브라고숯불두마리치킨 앞 같은 방향 도로,   ,,,,20230020272003,,,0.0,0.0,,,,,,,,2023089880,,2023,2025,2023~2025,128.06183309706068,35.178330360191325
,,,1,3,10,False,2023062700100533,00,2023,2023년  6월,2,화요일,02,야간,20,20시,4817010400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053382,1688317,02,흐림,299,단일로 - 기타,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,60,51-60세,1,남,500,보행자,500,보행자,100,사망,100,사망,71,65세 이상,2,여,00,상해없음,12,우측 대퇴부,없음,01, 건조, ,   ,107,-,진주대로,20230020902003,,,0.0,0.0,,,,,,,,2023092652,,2023,2025,2023~2025,128.08634374126137,35.188746052431156
,,,1,3,10,False,2023062900100381,00,2023,2023년  6월,4,목요일,01,주간,16,16시,4817010600,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1053341,1688690,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,58,51-60세,2,여,500,보행자,500,보행자,200,부상,220,경상,71,65세 이상,1,남,00,상해없음,98,기타,없음,02, 젖음/습기,마포찜갈비 앞 골목길 ,   ,,,,20230028152003,,,0.0,0.0,,,,,,,,2023093637,,2023,2025,2023~2025,128.08591756605028,35.19211145534509
,,,1,3,10,False,2023070100100180,00,2023,2023년  7월,6,토요일,01,주간,11,11시,4817012500,경상남도 진주시,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,98,기타,1051699,1687696,02,흐림,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,2,여,500,보행자,500,보행자,200,부상,210,중상,74,65세 이상,2,여,00,상해없음,13,우측 하퇴부,없음,02, 젖음/습기, ,   ,,,,20230021352003,,,0.0,0.0,,,,,,,,2023094540,,2023,2025,2023~2025,128.06781966913928,35.183234754499814
,,,1,3,10,False,2023070800100175,00,2023,2023년  7월,6,토요일,01,주간,11,11시,4817011600,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1053482,1689122,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,140,특수,300,상해없음,300,상해없음,62,61-64세,1,남,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,1,남,00,상해없음,14,우측 발,없음,01, 건조, ,   ,,,,20230022212003,,,0.0,0.0,,,,,,,,2023098409,,2023,2025,2023~2025,128.08749433328876,35.195999156893684
,,,1,3,10,False,2023071200100333,00,2023,2023년  7월,3,수요일,01,주간,16,16시,4817011400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1051778,1689105,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,56,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,93,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조,(상봉동) 진가네돼지국밥(신호국수건너)앞 삼거리 오죽광장과 보건대 사이 대로,   ,,,,20230022502003,,,0.0,0.0,,,,,,,,2023100562,,2023,2025,2023~2025,128.06877583252395,35.195935233194774
,,,1,3,10,False,2023071600100217,00,2023,2023년  7월,7,일요일,01,주간,15,15시,4817011300,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1052524,1689011,03,비,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,28,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,1,남,00,상해없음,15,좌측 어깨,없음,02, 젖음/습기, ,   ,,,,20230023032003,,,0.0,0.0,,,,,,,,2023102618,,2023,2025,2023~2025,128.0769642030909,35.195048899045695
,,,1,3,10,False,2023071700100375,00,2023,2023년  7월,1,월요일,01,주간,16,16시,4817046023,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1038670,1688575,03,비,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,29,21-30세,2,여,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,15,좌측 어깨,없음,02, 젖음/습기, ,   ,106,1014,지방도1014호선,20230023212003,,,0.0,0.0,,,,,,,,2023103116,,2023,2025,2023~2025,127.92476508764466,35.19174695422561
,,,1,3,10,False,2023072000100508,00,2023,2023년  7월,4,목요일,02,야간,19,19시,4817011800,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053865,1688772,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,49,41-50세,2,여,500,보행자,500,보행자,200,부상,210,중상,74,65세 이상,2,여,00,상해없음,10,우측 팔,없음,01, 건조,(옥봉동) 옥봉삼거리 ,   ,107,-,진양호로,20230023502003,,,0.0,0.0,,,,,,,,2023104909,,2023,2025,2023~2025,128.09167846750816,35.19282283923726
,,,1,3,10,False,2023072100100167,00,2023,2023년  7월,5,금요일,01,주간,10,10시,4817012600,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1051134,1686776,02,흐림,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,46,41-50세,2,여,500,보행자,500,보행자,200,부상,210,중상,81,65세 이상,2,여,00,상해없음,05,뒷면 머리,없음,01, 건조, 아발론랭콘 진주어학원 건너편 도로,   ,,,,20230023552003,,,0.0,0.0,,,,,,,,2023105151,,2023,2025,2023~2025,128.06155737977022,35.174968286028864
,,,1,3,10,False,2023072100100286,00,2023,2023년  7월,5,금요일,01,주간,13,13시,4817011900,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1055245,1687526,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,63,61-64세,2,여,500,보행자,500,보행자,200,부상,220,경상,66,65세 이상,2,여,00,상해없음,19,좌측 하퇴부,없음,01, 건조, ,   ,,,,20230023572003,,,0.0,0.0,,,,,,,,2023105262,,2023,2025,2023~2025,128.1067527685567,35.1815130792317
,,,1,3,10,False,2023072200100166,00,2023,2023년  7월,6,토요일,01,주간,10,10시,4817011700,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053627,1688629,01,맑음,110,교차로 - 교차로안,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,56,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,82,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조,(장대동) 진주시외버스터미널 앞 횡단보도 ,   ,,,,20230023752003,,,0.0,0.0,,,,,,,,2023105810,,2023,2025,2023~2025,128.08905497998535,35.19154619858892
,,,1,3,10,False,2023080800100291,00,2023,2023년  8월,2,화요일,01,주간,13,13시,4817012200,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1055531,1690460,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,36,31-40세,1,남,500,보행자,500,보행자,200,부상,210,중상,84,65세 이상,2,여,00,상해없음,06,뒷면 뒷목,없음,01, 건조,초전일동아파트 (횡단보도),   ,,,,20230025642003,,,0.0,0.0,,,,,,,,2023115121,,2023,2025,2023~2025,128.11009149222892,35.20795212216016
,,,1,3,10,False,2023081200100106,00,2023,2023년  8월,6,토요일,01,주간,09,09시,4817010200,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053749,1686855,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,62,61-64세,2,여,500,보행자,500,보행자,200,부상,210,중상,74,65세 이상,2,여,00,상해없음,20,좌측 발,없음,01, 건조,한주럭키아파트 뒤 횡단보도 ,   ,,,,20230026072003,,,0.0,0.0,,,,,,,,2023117236,,2023,2025,2023~2025,128.09027932942303,35.17554406846889
,,,1,3,10,False,2023081800100259,00,2023,2023년  8월,5,금요일,01,주간,12,12시,4817013100,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1055481,1685512,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,71,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조,가좌주공2차아파트 앞 ,   ,,,,20230026782003,,,0.0,0.0,,,,,,,,2023120410,,2023,2025,2023~2025,128.10920913538902,35.16334048710765
,,,1,3,10,False,2023090500100097,00,2023,2023년  9월,2,화요일,01,주간,07,07시,4817011400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1052422,1689494,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,55,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,77,65세 이상,2,여,00,상해없음,12,우측 대퇴부,없음,01, 건조, CU편의점 앞 횡단보도,   ,,,,20230029232003,,,0.0,0.0,,,,,,,,2023130528,,2023,2025,2023~2025,128.0758745433961,35.19940929365949
,,,1,3,10,False,2023090700100171,00,2023,2023년  9월,4,목요일,01,주간,08,08시,4817011400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1052401,1689373,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,74,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,73,65세 이상,2,여,00,상해없음,14,우측 발,없음,01, 건조, ,   ,106,1007,지방도1007호선,20230029532003,,,0.0,0.0,,,,,,,,2023131846,,2023,2025,2023~2025,128.075636163582,35.19831937114092
,,,1,3,10,False,2023091300100256,00,2023,2023년  9월,3,수요일,01,주간,12,12시,4817025023,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1060093,1685530,01,맑음,998,기타 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,65,65세 이상,1,남,500,보행자,500,보행자,200,부상,220,경상,68,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, 작업자충격,   ,,,,20230030282003,,,0.0,0.0,,,,,,,,2023135634,,2023,2025,2023~2025,128.1598496399594,35.16323754923885
,,,1,3,10,False,2023092600100500,00,2023,2023년  9월,2,화요일,01,주간,17,17시,4817012500,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1052187,1687686,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,998,기타,998,기타불명,998,기타,998,기타불명,999,기타불명,8,기타불명,500,보행자,500,보행자,200,부상,220,경상,75,65세 이상,2,여,00,상해없음,13,우측 하퇴부,없음,01, 건조, 신안강변대경아파트 옆 골목길,   ,,,,20230032082003,,,0.0,0.0,,,,,,,,2023143868,,2023,2025,2023~2025,128.0731785926448,35.18311934186658
,,,1,3,10,False,2023092700100351,00,2023,2023년  9월,3,수요일,01,주간,13,13시,4817012600,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,08,보행자보호의무위반,1050991,1686536,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,63,61-64세,1,남,500,보행자,500,보행자,200,부상,210,중상,69,65세 이상,2,여,00,상해없음,15,좌측 어깨,없음,01, 건조,BYC빌딩 앞 횡단보도 ,   ,103,3,일반국도3호선,20230032202003,,,0.0,0.0,,,,,,,,2023144412,,2023,2025,2023~2025,128.0599721710777,35.17281153602476
,,,1,3,10,False,2023100400100203,00,2023,2023년 10월,3,수요일,01,주간,11,11시,4817012000,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1056656,1688231,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,59,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,75,65세 이상,1,남,00,상해없음,19,좌측 하퇴부,없음,01, 건조, ,   ,,,,20230032922003,,,0.0,0.0,,,,,,,,2023147441,,2023,2025,2023~2025,128.12229735739982,35.18779118470745
,,,1,3,10,False,2023100800100172,00,2023,2023년 10월,7,일요일,01,주간,14,14시,4817010300,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053282,1688240,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,62,61-64세,1,남,500,보행자,500,보행자,200,부상,220,경상,70,65세 이상,2,여,00,상해없음,06,뒷면 뒷목,없음,01, 건조,(강남동) 아이크루 앞 횡단보도 ,   ,,,,20230033362003,,,0.0,0.0,,,,,,,,2023149645,,2023,2025,2023~2025,128.08524042180582,35.18805708003344
,,,1,3,10,False,2023100800100314,00,2023,2023년 10월,7,일요일,02,야간,20,20시,4817010300,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1053285,1687997,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,210,개인형이동수단(PM),210,개인형이동수단(PM),300,상해없음,300,상해없음,53,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,66,65세 이상,2,여,00,상해없음,12,우측 대퇴부,없음,01, 건조,(강남동) 육거리이용원 앞 ,   ,,,,20230033432003,,,0.0,0.0,,,,,,,,2023149780,,2023,2025,2023~2025,128.08525766134494,35.185865864831676
,,,1,3,10,False,2023101200100375,00,2023,2023년 10월,4,목요일,01,주간,15,15시,4817012200,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1057128,1689818,01,맑음,998,기타 - 기타,N,04,부상신고사고,0,0,0,1,200,자전거,200,자전거,998,기타,998,기타불명,57,51-60세,1,남,500,보행자,500,보행자,200,부상,230,부상신고,71,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, 강변 둑길 위 자전거보행자도로,   ,,,,20230033962003,,,0.0,0.0,,,,,,,,2023151869,,2023,2025,2023~2025,128.12759147386706,35.20207379420511
,,,1,3,10,False,2023101300100314,00,2023,2023년 10월,5,금요일,01,주간,13,13시,4817011900,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,98,기타,1055035,1687278,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,210,개인형이동수단(PM),210,개인형이동수단(PM),300,상해없음,300,상해없음,16,20세 이하,1,남,500,보행자,500,보행자,200,부상,210,중상,80,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조, 동명슈퍼 앞 인도 위,   ,107,-,동진로,20230034102003,,,0.0,0.0,,,,,,,,2023152432,,2023,2025,2023~2025,128.10442990976506,35.179288476895806
,,,1,3,10,False,2023101400100290,00,2023,2023년 10월,6,토요일,01,주간,14,14시,4817011800,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053712,1688965,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,43,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,01,앞면 얼굴,없음,01, 건조, ,   ,,,,20230034232003,,,0.0,0.0,,,,,,,,2023153094,,2023,2025,2023~2025,128.090010505035,35.19457125640609
,,,1,3,10,False,2023101800100310,00,2023,2023년 10월,3,수요일,01,주간,13,13시,4817031022,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,04,기타,1054136,1683782,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,55,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,83,65세 이상,2,여,00,상해없음,19,좌측 하퇴부,없음,01, 건조, ,   ,,,,20230034662003,,,0.0,0.0,,,,,,,,2023155359,,2023,2025,2023~2025,128.09432761982345,35.14781492089951
,,,1,3,10,False,2023103000100059,00,2023,2023년 10월,1,월요일,01,주간,07,07시,4817011900,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1056190,1687814,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,56,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,70,65세 이상,2,여,00,상해없음,15,좌측 어깨,없음,01, 건조, ,   ,107,-,대신로,20230036362003,,,0.0,0.0,,,,,,,,2023162212,,2023,2025,2023~2025,128.11715075055372,35.184057436750706
,,,1,3,10,False,2023111000100322,00,2023,2023년 11월,5,금요일,01,주간,14,14시,4817011700,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053528,1688947,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,59,51-60세,2,여,500,보행자,500,보행자,200,부상,220,경상,83,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조,덕수꽃집 앞 횡단보도 ,   ,107,-,진양호로,20230037892003,,,0.0,0.0,,,,,,,,2023169044,,2023,2025,2023~2025,128.08798824463648,35.19441878644395
,,,1,3,10,False,2023111500100289,00,2023,2023년 11월,3,수요일,01,주간,13,13시,4817012600,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1051484,1686500,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,33,31-40세,2,여,500,보행자,500,보행자,200,부상,210,중상,70,65세 이상,2,여,00,상해없음,09,우측 어깨,없음,01, 건조, ,   ,,,,20230038402003,,,0.0,0.0,,,,,,,,2023171924,,2023,2025,2023~2025,128.0653837101485,35.17246178514848
,,,1,3,10,False,2023111900100281,00,2023,2023년 11월,7,일요일,01,주간,16,16시,4817011900,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1055571,1687975,01,맑음,110,교차로 - 교차로안,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,71,65세 이상,1,남,500,보행자,500,보행자,100,사망,100,사망,65,65세 이상,1,남,00,상해없음,01,앞면 얼굴,없음,01, 건조,(상대동) 수빈마트 앞 삼거리 교차로 ,   ,,,,20230038912003,,,0.0,0.0,,,,,,,,2023174420,,2023,2025,2023~2025,128.11036329709813,35.1855435687324
,,,1,3,10,False,2023112300100204,00,2023,2023년 11월,4,목요일,01,주간,11,11시,4817012000,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1056672,1688361,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,73,65세 이상,2,여,500,보행자,500,보행자,200,부상,210,중상,69,65세 이상,1,남,00,상해없음,14,우측 발,없음,01, 건조, ,   ,,,,20230039352003,,,0.0,0.0,,,,,,,,2023176688,,2023,2025,2023~2025,128.12248202832566,35.18896244314741
,,,1,3,10,False,2023112300100294,00,2023,2023년 11월,4,목요일,01,주간,14,14시,4817010900,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053349,1688869,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,66,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,84,65세 이상,2,여,00,상해없음,14,우측 발,없음,01, 건조, 공영주차장 입구 횡단보도,   ,107,-,진양호로,20230040402003,,,0.0,0.0,,,,,,,,2023176772,,2023,2025,2023~2025,128.08601702695802,35.193725016101325
,,,1,3,10,False,2023112700100597,00,2023,2023년 11월,1,월요일,02,야간,20,20시,4817010100,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1052983,1687813,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,29,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,76,65세 이상,2,여,00,상해없음,05,뒷면 머리,없음,01, 건조,(망경동) 원경산업 앞 ,   ,107,-,망경로,20230039792003,,,0.0,0.0,,,,,,,,2023179314,,2023,2025,2023~2025,128.08192895906836,35.18422277512615
,,,1,3,10,False,2023121100100003,00,2023,2023년 12월,1,월요일,02,야간,00,00시,4817010800,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1052296,1688763,03,비,120,교차로 - 교차로부근,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,28,21-30세,1,남,500,보행자,500,보행자,200,부상,220,경상,77,65세 이상,1,남,00,상해없음,98,기타,없음,02, 젖음/습기, 도로,   ,,,,20230041512003,,,0.0,0.0,,,,,,,,2023186583,,2023,2025,2023~2025,128.07444404569384,35.19282466416118
,,,1,3,10,False,2023121400100381,00,2023,2023년 12월,4,목요일,01,주간,17,17시,4817011300,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1052629,1689118,03,비,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,28,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,12,우측 대퇴부,없음,02, 젖음/습기, 편도 3차로,   ,107,-,진주대로,20230042032003,,,0.0,0.0,,,,,,,,2023188801,,2023,2025,2023~2025,128.07812438749565,35.1960081843109
,,,1,3,10,False,2023121400100382,00,2023,2023년 12월,4,목요일,01,주간,17,17시,4817011300,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,08,보행자보호의무위반,1051902,1688876,03,비,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,67,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,1,남,00,상해없음,14,우측 발,없음,12, 젖음/습기, ,   ,107,-,진주대로,20230042052003,,,0.0,0.0,,,,,,,,2023188802,,2023,2025,2023~2025,128.07012347272135,35.19386400298447
,,,1,3,10,False,2023121500100124,00,2023,2023년 12월,5,금요일,01,주간,07,07시,4817036025,경상남도 진주시,100,차대사람,130,길가장자리구역통행중,130,차대사람 - 길가장자리구역통행중,06,안전운전불이행,1069230,1686637,02,흐림,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,32,31-40세,1,남,500,보행자,500,보행자,200,부상,210,중상,71,65세 이상,2,여,00,상해없음,19,좌측 하퇴부,없음,02, 젖음/습기, 도로상 갓길  교통사고,   ,106,1037,지방도1037호선,20230042132003,,,0.0,0.0,,,,,,,,2023189224,,2023,2025,2023~2025,128.26026379104187,35.17263072796452
,,,1,3,10,False,2023121500100279,00,2023,2023년 12월,5,금요일,01,주간,11,11시,4817010500,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1052723,1688520,03,비,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,54,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,81,65세 이상,1,남,00,상해없음,09,우측 어깨,없음,02, 젖음/습기,진주시 서부보건지소 주차장 입구 옆 횡단보도 횡단보도,   ,,,,20230042142003,,,0.0,0.0,,,,,,,,2023189370,,2023,2025,2023~2025,128.07911865526694,35.190611268934255
,,,1,3,10,False,2023122800100199,00,2023,2023년 12월,4,목요일,01,주간,12,12시,4817011700,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053494,1689034,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,77,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,73,65세 이상,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조,논개시장 공영주차장 앞 횡단보도,   ,,,,20240001342003,,,0.0,0.0,,,,,,,,2023196475,,2023,2025,2023~2025,128.08762043178243,35.19520504997898
